0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	-1.34517e-005
18	-2.54612e-005
19	-3.55866e-005
20	-4.40934e-005
21	-5.12381e-005
22	-5.72382e-005
23	-6.22764e-005
24	-6.65063e-005
25	-7.00571e-005
26	-7.30375e-005
27	-7.55391e-005
28	-7.7639e-005
29	-7.94025e-005
30	-8.08848e-005
31	-8.21331e-005
32	-8.31878e-005
33	-8.40839e-005
34	-8.48521e-005
35	-8.552e-005
36	-8.61131e-005
37	-5.97517e-005
38	-3.62477e-005
39	-1.65087e-005
40	-2.97394e-008
41	1.36741e-005
42	2.50053e-005
43	3.42919e-005
44	4.17966e-005
45	4.77246e-005
46	5.22285e-005
47	5.54127e-005
48	5.73352e-005
49	5.80084e-005
50	5.73982e-005
51	5.54209e-005
52	5.1939e-005
53	4.67549e-005
54	3.96014e-005
55	3.01328e-005
56	1.79392e-005
57	-2.38121e-005
58	-5.41402e-005
59	0.000152343
60	0.00486731
61	0.0951181
62	0.0998383
63	0.100056
64	0.100042
65	0.100021
66	0.100005
67	0.0999924
68	0.0999841
69	0.0999793
70	0.099978
71	0.09998
72	0.0999855
73	0.0999949
74	0.100009
75	0.100027
76	0.100051
77	0.100108
78	0.100145
79	0.0997119
80	0.0902655
81	-0.0902495
82	-0.0997009
83	-0.100144
84	-0.100123
85	-0.100086
86	-0.100057
87	-0.100034
88	-0.100017
89	-0.100005
90	-0.0999983
91	-0.0999958
92	-0.0999978
93	-0.100004
94	-0.100016
95	-0.100033
96	-0.100055
97	-0.100097
98	-0.100121
99	-0.0996778
100	-0.0902225
101	0.0903
102	0.0997578
103	0.100206
104	0.100189
105	0.100157
106	0.10013
107	0.10011
108	0.100095
109	0.100085
110	0.100079
111	0.100078
112	0.100081
113	0.100089
114	0.100101
115	0.100118
116	0.100142
117	0.100171
118	0.100183
119	0.0997301
120	0.0902667
121	-0.0902624
122	-0.0997254
123	-0.100178
124	-0.100165
125	-0.100134
126	-0.100109
127	-0.100089
128	-0.100074
129	-0.100063
130	-0.100056
131	-0.100051
132	-0.10005
133	-0.100051
134	-0.100056
135	-0.100063
136	-0.100073
137	-0.100087
138	-0.100093
139	-0.0998659
140	-0.095134
141	-0.00486936
142	-0.000137882
143	8.82541e-005
144	8.12281e-005
145	6.55231e-005
146	5.23053e-005
147	4.16143e-005
148	3.30027e-005
149	2.60804e-005
150	2.05274e-005
151	1.60828e-005
152	1.25343e-005
153	9.70899e-006
154	7.46639e-006
