1	-153.906
2	45.6698
3	47.6
4	40.4809
5	34.0388
6	28.602
7	24.0328
8	20.1938
9	16.9683
10	14.2581
11	11.981
12	10.0677
13	8.46003
14	7.10919
15	5.97412
16	5.02035
17	4.2189
18	3.54544
19	2.97953
20	2.50398
21	2.10436
22	1.76854
23	1.48633
24	1.24917
25	1.04986
26	0.882371
27	0.741609
28	0.623311
29	0.52389
30	0.440333
31	0.370108
32	0.311086
33	0.261481
34	0.219788
35	0.184746
36	0.155292
37	0.130536
38	0.109728
39	0.0922386
40	0.0775375
41	0.0651804
42	0.0547933
43	0.0460621
44	0.0387227
45	0.0325532
