0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	3.15068e-008
242	2.47674e-007
243	8.07707e-007
244	1.82832e-006
245	3.38822e-006
246	5.53838e-006
247	8.31046e-006
248	1.17229e-005
249	1.5785e-005
250	2.05002e-005
251	2.58677e-005
252	3.1884e-005
253	3.8544e-005
254	4.58415e-005
255	5.37695e-005
256	6.2321e-005
257	7.14887e-005
258	8.12653e-005
259	9.16438e-005
260	0.000102617
261	0.000114179
262	0.000126324
263	0.000139044
264	0.000152334
265	0.00016619
266	0.000180606
267	0.000195576
268	0.000211098
269	0.000227166
270	0.000243777
271	0.000260928
272	0.000278615
273	0.000296835
274	0.000315586
275	0.000334866
276	0.000354673
277	0.000375004
278	0.000395859
279	0.000417237
280	0.000439137
281	0.000461558
282	0.000484501
283	0.000507964
284	0.00053195
285	0.000556457
286	0.000581488
287	0.000607043
288	0.000633124
289	0.000659732
290	0.00068687
291	0.00071454
292	0.000742744
293	0.000771485
294	0.000800766
295	0.000830591
296	0.000860963
297	0.000891885
298	0.000923363
299	0.0009554
300	0.000988001
301	0.00102117
302	0.00105491
303	0.00108924
304	0.00112415
305	0.00115964
306	0.00119574
307	0.00123244
308	0.00126975
309	0.00130768
310	0.00134623
311	0.00138541
312	0.00142523
313	0.00146571
314	0.00150683
315	0.00154862
316	0.00159109
317	0.00163423
318	0.00167807
319	0.00172261
320	0.00176786
321	0.00181384
322	0.00186054
323	0.00190799
324	0.00195619
325	0.00200515
326	0.0020549
327	0.00210543
328	0.00215676
329	0.0022089
330	0.00226187
331	0.00231568
332	0.00237034
333	0.00242587
334	0.00248228
335	0.00253958
336	0.00259779
337	0.00265692
338	0.00271699
339	0.00277802
340	0.00284002
341	0.00290301
342	0.00296699
343	0.003032
344	0.00309805
345	0.00316515
346	0.00323333
347	0.00330259
348	0.00337297
349	0.00344448
350	0.00351714
351	0.00359096
352	0.00366598
353	0.0037422
354	0.00381965
355	0.00389836
356	0.00397834
357	0.00405962
358	0.00414222
359	0.00422616
360	0.00431146
361	0.00439816
362	0.00448627
363	0.00457581
364	0.00466683
365	0.00475933
366	0.00485335
367	0.00494891
368	0.00504605
369	0.00514478
370	0.00524514
371	0.00534715
372	0.00545086
373	0.00555627
374	0.00566343
375	0.00577237
376	0.00588311
377	0.0059957
378	0.00611015
379	0.00622651
380	0.00634482
381	0.00646512
382	0.00658762
